threads,processes,griddim,blocos,mean_duration,mean_io_alocation,ci_duration,ci_io_alocation
0,0,2,4,9.6597052,9.827741000000001,0.253820225801197,0.24725119947696567
0,0,2,8,2.442551866666667,2.6294030000000004,0.013716474924485085,0.10131609460007433
0,0,2,16,2.010743333333333,2.2331288666666667,0.0017057991054828952,0.015663594142508452
0,0,2,32,2.0000472,2.1976363333333335,0.001878930114123433,0.08626961779941447
