threads,processes,griddim,blocos,mean_duration,mean_io_alocation,ci_duration,ci_io_alocation
0,2,0,0,24.68289606666667,25.547966333333328,0.7040142492695584,0.716884094174815
0,4,0,0,9.999752999999998,10.886904133333331,0.22076017620923954,0.23537080773372823
0,8,0,0,11.312175866666667,12.864298999999999,2.655634862240152,2.5598586450245806
0,16,0,0,12.81179666666667,16.086588600000002,1.2763059665237582,1.313810503783385
0,32,0,0,11.527411800000001,17.861658933333334,1.5801671683665028,1.5985401482421895
0,64,0,0,11.796963466666666,24.167804866666668,1.5440743898773133,3.5711464013396754
