threads,processes,griddim,blocos,duration,io_alocation
8,4,0,0,10.240502,11.102717
16,4,0,0,10.485013,11.367877
16,4,0,0,10.734375,11.619968
16,4,0,0,10.532846,11.425467
16,4,0,0,10.589562,11.480341
16,4,0,0,10.558439,11.437709
16,4,0,0,10.570464,11.451238
16,4,0,0,10.597619,11.482556
16,4,0,0,10.266814,11.150923
16,4,0,0,10.526555,11.41097
16,4,0,0,10.587416,11.468168
16,4,0,0,10.679887,11.564302
16,4,0,0,10.524566,11.37629
16,4,0,0,10.301415,11.185693
16,4,0,0,10.506424,11.395205
16,4,0,0,10.449767,11.3371
32,4,0,0,10.800632,11.680083
32,4,0,0,10.762115,11.640141
32,4,0,0,10.876322,11.75607
32,4,0,0,10.796352,11.687712
32,4,0,0,11.19539,12.073822
32,4,0,0,10.552994,11.435967
32,4,0,0,10.793081,11.676638
32,4,0,0,11.28982,12.171817
32,4,0,0,10.723891,11.606956
32,4,0,0,10.892109,11.774824
32,4,0,0,10.865074,11.74687
32,4,0,0,10.718567,11.601366
32,4,0,0,10.783944,11.666938
32,4,0,0,10.852221,11.730848
32,4,0,0,10.816063,11.712211
1,8,0,0,36.391297,38.104702
1,8,0,0,31.897418,33.420288
1,8,0,0,33.704412,35.402463
1,8,0,0,34.979901,36.442517
1,8,0,0,36.867505,38.32307
1,8,0,0,33.526957,35.281915
1,8,0,0,34.195321,35.842568
1,8,0,0,31.029193,32.705993
1,8,0,0,34.293133,35.980418
1,8,0,0,34.549043,36.351821
1,8,0,0,36.054672,37.902976
1,8,0,0,32.949892,34.723583
1,8,0,0,31.506505,33.187991
1,8,0,0,35.775618,37.489747
1,8,0,0,32.492746,34.158393
2,8,0,0,41.933712,43.600596
2,8,0,0,43.485328,45.250136
2,8,0,0,42.492316,43.47987
2,8,0,0,42.040281,43.839503
2,8,0,0,38.786149,40.227076
2,8,0,0,43.616857,45.326673
2,8,0,0,41.042237,42.729811
2,8,0,0,39.929974,41.702184
2,8,0,0,41.450725,43.196458
2,8,0,0,43.430869,45.166419
2,8,0,0,43.699082,45.371604
2,8,0,0,40.882807,42.658048
2,8,0,0,41.566225,43.404905
2,8,0,0,40.130039,41.962355
2,8,0,0,42.511587,44.322988
4,8,0,0,53.906658,55.864044
4,8,0,0,52.021787,53.811844
4,8,0,0,54.282101,55.774477
