size,f,threads,duration,io_alocation
4096,3,16,6.886405,7.929507
4096,3,16,6.85337,7.89522
4096,3,16,6.857143,7.903368
4096,3,16,6.702679,7.739428
4096,3,16,6.851625,7.897106
4096,3,16,6.85293,7.885665
4096,3,16,6.699428,7.737715
4096,3,16,6.905607,7.945044
8192,3,16,27.095546,31.199305
8192,3,16,26.955415,31.091591
8192,3,16,26.813786,30.966532
8192,3,16,27.575987,31.680285
8192,3,16,26.862085,31.006087
8192,3,16,26.751857,30.884304
8192,3,16,26.794063,30.956417
8192,3,16,27.328627,31.527192
8192,3,16,27.179871,31.329933
8192,3,16,26.913427,31.043546
16,3,32,0.001005,0.001039
16,3,32,0.002,0.002074
16,3,32,0.001674,0.001744
16,3,32,0.001717,0.001836
16,3,32,0.001869,0.001938
16,3,32,0.003191,0.003266
16,3,32,0.001818,0.001889
16,3,32,0.002029,0.002096
16,3,32,0.001708,0.001778
16,3,32,0.001926,0.002004
32,3,32,0.003469,0.003636
32,3,32,0.00278,0.003057
32,3,32,0.002188,0.002347
32,3,32,0.002335,0.002471
32,3,32,0.002,0.002117
32,3,32,0.001741,0.001844
32,3,32,0.001939,0.002046
32,3,32,0.001915,0.001999
32,3,32,0.001489,0.001569
32,3,32,0.001361,0.001439
64,3,32,0.0034,0.003686
64,3,32,0.002984,0.003257
64,3,32,0.003536,0.003823
64,3,32,0.003801,0.004065
64,3,32,0.00368,0.004152
64,3,32,0.002853,0.003117
64,3,32,0.004195,0.004481
64,3,32,0.003398,0.003685
64,3,32,0.002886,0.003157
64,3,32,0.003325,0.003588
128,3,32,0.008583,0.009606
128,3,32,0.008375,0.009382
128,3,32,0.00825,0.009237
128,3,32,0.00805,0.009054
128,3,32,0.007753,0.008742
128,3,32,0.009129,0.010122
128,3,32,0.00818,0.009196
128,3,32,0.008045,0.009034
128,3,32,0.008516,0.009571
128,3,32,0.008764,0.009781
256,3,32,0.028287,0.032349
256,3,32,0.029033,0.033439
256,3,32,0.026501,0.030513
256,3,32,0.028622,0.032566
256,3,32,0.028316,0.032889
256,3,32,0.029402,0.033401
256,3,32,0.028368,0.032329
256,3,32,0.03332,0.037307
256,3,32,0.028958,0.033079
256,3,32,0.030475,0.034413
512,3,32,0.111759,0.127798
512,3,32,0.10767,0.125083
512,3,32,0.112677,0.129378
512,3,32,0.108456,0.12439
512,3,32,0.110073,0.126205
