size,f,threads,duration,io_alocation
2048,3,2,3.99646,4.117208
2048,3,2,4.555704,4.799827
2048,3,2,3.251179,3.492773
2048,3,2,4.439738,4.688012
2048,3,2,4.505205,4.749997
2048,3,2,4.491852,4.736546
2048,3,2,4.470068,4.714895
2048,3,2,4.430915,4.675263
2048,3,2,4.414112,4.657424
2048,3,2,4.459356,4.699406
4096,3,2,17.688192,18.650715
4096,3,2,16.403157,17.372049
4096,3,2,12.283169,12.753375
4096,3,2,12.460217,13.442339
4096,3,2,16.42352,17.004261
4096,3,2,16.580829,17.548836
4096,3,2,17.696771,18.705936
4096,3,2,17.851867,18.812491
4096,3,2,18.602317,19.581435
4096,3,2,17.87362,19.11749
8192,3,2,72.636414,76.575494
8192,3,2,71.922127,75.833789
8192,3,2,73.975853,77.88518
8192,3,2,74.696656,79.254233
8192,3,2,72.798354,77.752225
8192,3,2,72.821544,76.859401
8192,3,2,73.346403,77.77382
8192,3,2,72.848159,76.831609
8192,3,2,72.791222,76.802563
8192,3,2,63.597038,67.493329
16,3,4,0.000362,0.000457
16,3,4,0.000366,0.00045
16,3,4,0.000336,0.000421
16,3,4,0.000308,0.000407
16,3,4,0.000411,0.000498
16,3,4,0.000351,0.00044
16,3,4,0.000291,0.00038
16,3,4,0.000349,0.000441
16,3,4,0.000378,0.000478
16,3,4,0.000268,0.000354
32,3,4,0.000803,0.000928
32,3,4,0.00072,0.000915
32,3,4,0.0008,0.000933
32,3,4,0.000897,0.001032
32,3,4,0.00078,0.000905
32,3,4,0.00081,0.000935
32,3,4,0.000852,0.001053
32,3,4,0.000808,0.000938
32,3,4,0.000817,0.000948
32,3,4,0.000914,0.001041
64,3,4,0.002708,0.003012
64,3,4,0.002695,0.003002
64,3,4,0.002722,0.003024
64,3,4,0.002782,0.003081
64,3,4,0.002719,0.003017
64,3,4,0.002735,0.003036
64,3,4,0.002747,0.003057
64,3,4,0.002776,0.003324
64,3,4,0.002718,0.003024
64,3,4,0.002498,0.002804
128,3,4,0.010422,0.011449
128,3,4,0.010385,0.011388
128,3,4,0.010251,0.01123
128,3,4,0.0103,0.011334
128,3,4,0.010382,0.01136
128,3,4,0.010395,0.011396
128,3,4,0.010177,0.011179
128,3,4,0.010286,0.011291
128,3,4,0.010494,0.011488
128,3,4,0.007196,0.00801
256,3,4,0.021923,0.024549
256,3,4,0.019781,0.02148
256,3,4,0.019943,0.021772
256,3,4,0.019714,0.021568
256,3,4,0.019805,0.021643
256,3,4,0.019698,0.021533
256,3,4,0.019639,0.02146
256,3,4,0.019732,0.021562
256,3,4,0.019783,0.021662
256,3,4,0.019644,0.021509
512,3,4,0.074901,0.082459
512,3,4,0.071229,0.078413
