size,f,threads,duration,io_alocation
128,1,4,0.005737,0.006171
128,1,4,0.00574,0.006181
128,1,4,0.00567,0.00612
256,1,4,0.022305,0.024074
256,1,4,0.022299,0.023972
256,1,4,0.022306,0.024027
256,1,4,0.022295,0.023956
256,1,4,0.02235,0.024082
256,1,4,0.022322,0.023994
256,1,4,0.022299,0.024022
256,1,4,0.022311,0.023992
256,1,4,0.022318,0.023996
256,1,4,0.022418,0.024226
512,1,4,0.086838,0.093667
512,1,4,0.079995,0.086803
512,1,4,0.081438,0.08834
512,1,4,0.086004,0.092793
512,1,4,0.080419,0.087221
512,1,4,0.080422,0.087298
512,1,4,0.081173,0.08804
512,1,4,0.08064,0.087389
512,1,4,0.082545,0.089344
512,1,4,0.079746,0.086707
1024,1,4,0.309377,0.336813
1024,1,4,0.31515,0.342916
1024,1,4,0.30715,0.334686
1024,1,4,0.507584,0.536323
1024,1,4,0.628851,0.687927
1024,1,4,0.628949,0.687954
1024,1,4,0.629224,0.689196
1024,1,4,0.629486,0.688564
1024,1,4,0.336842,0.378039
1024,1,4,0.31388,0.343176
2048,1,4,1.217572,1.328738
2048,1,4,2.508198,2.739069
2048,1,4,1.323491,1.55983
2048,1,4,1.573622,1.707315
2048,1,4,2.367087,2.605164
2048,1,4,1.217379,1.351527
2048,1,4,2.105293,2.241373
2048,1,4,1.83979,2.075965
2048,1,4,1.217171,1.363973
2048,1,4,2.501176,2.738965
4096,1,4,6.609573,7.218486
4096,1,4,7.486599,7.93148
4096,1,4,6.609629,7.458498
4096,1,4,7.38885,7.835934
4096,1,4,6.733148,7.679095
4096,1,4,7.401405,7.850027
4096,1,4,6.762491,7.707508
4096,1,4,7.579717,8.528049
4096,1,4,6.611122,7.055613
4096,1,4,7.729252,8.672573
8192,1,4,28.892909,31.808012
8192,1,4,35.440234,38.465486
8192,1,4,29.010363,31.545566
8192,1,4,34.616361,37.137762
8192,1,4,39.272782,42.18076
8192,1,4,39.837282,43.053404
8192,1,4,40.340433,42.952108
8192,1,4,31.557264,33.974578
8192,1,4,29.548982,32.830725
8192,1,4,28.401219,31.655879
16,1,8,0.000259,0.000314
16,1,8,0.000253,0.000302
16,1,8,0.00026,0.000308
16,1,8,0.000261,0.000309
16,1,8,0.000208,0.000256
16,1,8,0.000246,0.000294
16,1,8,0.000278,0.000328
16,1,8,0.000223,0.000272
16,1,8,0.000229,0.000279
16,1,8,0.000246,0.000294
32,1,8,0.000556,0.00063
32,1,8,0.000487,0.000559
32,1,8,0.000461,0.000533
32,1,8,0.000453,0.000526
32,1,8,0.000492,0.000563
32,1,8,0.000461,0.000535
32,1,8,0.00049,0.000562
32,1,8,0.000455,0.00053
32,1,8,0.000518,0.000593
32,1,8,0.000494,0.000567
64,1,8,0.00149,0.001658
64,1,8,0.001491,0.001664
64,1,8,0.001621,0.001787
64,1,8,0.001607,0.001782
64,1,8,0.001493,0.001659
64,1,8,0.001294,0.001461
64,1,8,0.001598,0.001765
64,1,8,0.001439,0.001608
64,1,8,0.001485,0.001658
64,1,8,0.001462,0.001629
128,1,8,0.004746,0.005307
128,1,8,0.004724,0.00529
128,1,8,0.004519,0.005089
128,1,8,0.003942,0.004432
128,1,8,0.003776,0.004222
128,1,8,0.004353,0.004808
128,1,8,0.004047,0.004482
128,1,8,0.004527,0.005019
128,1,8,0.004037,0.004473
128,1,8,0.003884,0.004331
256,1,8,0.016166,0.017881
256,1,8,0.015092,0.016766
256,1,8,0.014513,0.016226
256,1,8,0.013759,0.015418
256,1,8,0.014116,0.015829
256,1,8,0.013584,0.015237
256,1,8,0.014654,0.016419
256,1,8,0.013934,0.015599
256,1,8,0.014829,0.016541
256,1,8,0.014663,0.016489
512,1,8,0.054529,0.061992
512,1,8,0.053426,0.060685
512,1,8,0.054109,0.060904
512,1,8,0.053635,0.060456
512,1,8,0.053657,0.060438
512,1,8,0.054034,0.060823
512,1,8,0.053801,0.060607
512,1,8,0.053406,0.060166
512,1,8,0.053672,0.060424
512,1,8,0.06199,0.0705
1024,1,8,0.210977,0.239505
1024,1,8,0.211,0.238803
1024,1,8,0.272595,0.299783
1024,1,8,0.43517,0.494719
1024,1,8,0.445572,0.504526
1024,1,8,0.434537,0.493506
