threads,size,mean_duration,mean_io_alocation,ci_duration,ci_io_alocation
1,16,0.0011987999999999996,0.0012660000000000002,0.00011247129063800149,0.00012014585062424016
1,32,0.0028743,0.0029676999999999993,0.0013099341642557629,0.0013571112749660584
1,64,0.0109125,0.0112056,0.0021303029624706224,0.002180029955529154
1,128,0.0386756,0.039670699999999996,0.0003742285121033812,0.000374137081972192
1,256,0.1543817,0.1583226,0.000339768573813278,0.0003306682587058442
1,512,0.6164772000000001,0.6322260999999999,0.0007518420793521015,0.0007254509601803884
1,1024,2.4642299000000003,2.5274083999999997,0.0028798852481736843,0.0032721087383834747
1,2048,9.852201699999998,10.106934700000002,0.0049769387924724975,0.00653437780244466
1,4096,39.527891999999994,40.549679000000005,0.3446644127412474,0.38534807859261133
1,8192,158.5816176,162.70531110000002,0.5391614917893078,0.6185897998286543
2,16,0.0006629000000000001,0.0007188000000000001,0.00033871215886058774,0.0003698683820195743
2,32,0.0016094,0.0017055,0.0004162417379680546,0.00043348482039295326
2,64,0.0056534,0.0059521,0.0003065034494350031,0.0003726228117070189
2,128,0.0222046,0.023215,0.0002305594727420923,0.00021593037314015048
2,256,0.08809740000000002,0.09249650000000001,0.0006840579087117609,0.001894153899578622
2,512,0.35210139999999995,0.3681657,0.001782667188551398,0.001804637955397755
2,1024,1.4050157000000003,1.4699297999999998,0.012243181729484076,0.012780078522767586
2,2048,5.626974200000001,5.889918,0.018762720816785622,0.0334116646207144
2,4096,22.450077,23.489178099999997,0.023591723045073038,0.03468654827950037
2,8192,89.83883370000001,93.9699893,0.3131373811595477,0.375615257416692
4,16,0.0006093,0.0006863,0.00032808920795011426,0.0003495449954440773
4,32,0.0014027,0.0015079,0.0023853344140895632,0.0024371873756771347
4,64,0.0030143,0.0032992,0.00018540409780920295,0.0002301733297032188
4,128,0.011647800000000002,0.012696099999999998,0.0005517126707263488,0.0005474773116191912
4,256,0.0461949,0.05023890000000001,0.0005025177793471588,0.0005864302312807534
4,512,0.18429559999999998,0.20105429999999996,0.001243481697414339,0.0034255667946415927
4,1024,0.7339885,0.7996957,0.006613383972151533,0.0072505582295937
4,2048,2.9319731,3.1949199,0.01169201209652235,0.013323065153107256
4,4096,11.745168199999998,12.7864022,0.03374796045446599,0.0354873846037801
4,8192,46.9230071,51.0674227,0.18422553164428854,0.20275253181805056
8,16,0.0057649,0.005817,0.009003781130909145,0.009011380696854643
8,32,0.007837799999999999,0.0079233,0.013290043099641508,0.013301490161960383
8,64,0.005041800000000001,0.005326300000000001,0.007215077063515137,0.007216066403440466
8,128,0.011312599999999999,0.012319899999999998,0.007300696899659193,0.007274079159351758
8,256,0.0322203,0.0362443,0.00560853877659334,0.005676458161981719
8,512,0.11668249999999998,0.13297549999999997,0.009736136829701331,0.00966139513181543
8,1024,0.4566308,0.5220861,0.021708870434870024,0.02118617407065236
8,2048,1.8075483,2.0694583,0.050654642808498365,0.049453051795553774
8,4096,7.231812900000001,8.279325700000001,0.2380655219694885,0.2447063930812475
8,8192,28.6633503,32.8076669,1.2134627840079257,1.2530606995465583
16,16,0.0013537,0.0014224,0.0012291549656645324,0.00123224527821011
16,32,0.0016964,0.0018221000000000001,0.001198476988804263,0.0012728101934712985
16,64,0.0034454999999999998,0.0037229999999999993,0.0019300088694557279,0.0019510994665003062
16,128,0.0087003,0.0097079,0.0008767348968226753,0.0009070504339671521
16,256,0.0306988,0.034724,0.003927108876731922,0.0038803580399293623
16,512,0.11378049999999999,0.1300359,0.004386595626020505,0.00422742799908513
16,1024,0.4475904,0.5127548000000001,0.01720484370862733,0.016964843421636407
16,2048,1.7146131999999998,1.9766277000000003,0.057501227536249803,0.05575370294537943
16,4096,6.82184,7.863158,0.14679419463951734,0.147753055835254
16,8192,27.027066400000002,31.1685192,0.5231063987710542,0.5194051412606634
32,16,0.0018937,0.0019664,0.001058266925378995,0.0010710635160250768
32,32,0.0021217000000000002,0.0022525,0.0012245931409683244,0.0013130303986664672
32,64,0.0034058000000000005,0.0037011,0.0008344976309772644,0.0008781341754120873
32,128,0.0083645,0.009372499999999999,0.000783166148229948,0.0007963445936974217
32,256,0.0291282,0.03322850000000001,0.0034940608480003455,0.003435088896058183
32,512,0.11026240000000001,0.1269073,0.0034645860964373017,0.0036273390331168797
32,1024,0.42780570000000007,0.4933156,0.010325407451714877,0.011042442637608327
32,2048,1.6880055000000003,1.9488353999999997,0.026422684506234407,0.026102124077725258
32,4096,6.7175837000000005,7.755008799999999,0.051478314752518003,0.05389997283558095
32,8192,26.6299397,30.7713686,0.23190701628590923,0.26447810812293576
