size,f,threads,duration,io_alocation
2048,0,2,0.706612,0.95946
2048,0,2,0.704611,0.958887
2048,0,2,0.703486,0.956009
2048,0,2,0.704612,0.964192
2048,0,2,0.703419,0.963959
2048,0,2,0.704499,0.957443
2048,0,2,0.704311,0.956521
2048,0,2,0.703499,0.955715
2048,0,2,0.70435,0.959259
2048,0,2,0.704536,0.957154
4096,0,2,2.826087,3.835049
4096,0,2,2.825153,3.845312
4096,0,2,2.838959,3.915691
4096,0,2,2.831999,3.863116
4096,0,2,2.849234,3.863701
4096,0,2,2.827343,3.831906
4096,0,2,2.873936,3.88475
4096,0,2,2.913991,3.92382
4096,0,2,2.875281,3.937181
4096,0,2,2.853048,3.882275
8192,0,2,11.23292,15.252566
8192,0,2,11.219563,15.21278
8192,0,2,11.205706,15.215831
8192,0,2,11.20596,15.210074
8192,0,2,11.205878,15.206503
8192,0,2,11.205736,15.214378
8192,0,2,11.314872,15.433214
8192,0,2,11.235517,15.329691
8192,0,2,11.203903,15.206469
8192,0,2,11.204696,15.209323
16,0,4,0.000214,0.000248
16,0,4,0.000199,0.00024
16,0,4,0.00035,0.00042
16,0,4,0.000226,0.000269
16,0,4,0.000192,0.000224
16,0,4,0.000184,0.000218
16,0,4,0.000196,0.000227
16,0,4,0.000189,0.000222
16,0,4,0.000188,0.00022
16,0,4,0.000193,0.000231
32,0,4,0.00035,0.000432
32,0,4,0.000321,0.000398
32,0,4,0.00032,0.0004
32,0,4,0.000319,0.000396
32,0,4,0.000311,0.000388
32,0,4,0.000311,0.000392
32,0,4,0.000336,0.000412
32,0,4,0.000328,0.000405
32,0,4,0.00032,0.000398
32,0,4,0.000322,0.000402
64,0,4,0.000858,0.001126
64,0,4,0.000824,0.001086
64,0,4,0.000853,0.001113
64,0,4,0.000843,0.001109
64,0,4,0.000842,0.0011
64,0,4,0.000867,0.001131
64,0,4,0.000845,0.001101
64,0,4,0.000838,0.001101
64,0,4,0.000889,0.001153
64,0,4,0.000843,0.001094
128,0,4,0.002856,0.003858
128,0,4,0.002857,0.003855
128,0,4,0.002862,0.003844
128,0,4,0.002877,0.003872
128,0,4,0.00288,0.003873
128,0,4,0.002875,0.003865
128,0,4,0.00286,0.003853
128,0,4,0.002844,0.003833
128,0,4,0.002854,0.00384
128,0,4,0.002845,0.003849
256,0,4,0.010842,0.015098
256,0,4,0.010776,0.014719
256,0,4,0.010759,0.014672
256,0,4,0.010771,0.014683
256,0,4,0.010763,0.014662
256,0,4,0.010758,0.014639
256,0,4,0.010924,0.015234
256,0,4,0.010759,0.0147
256,0,4,0.010767,0.014686
256,0,4,0.010748,0.014636
512,0,4,0.042465,0.058223
512,0,4,0.042027,0.057714
512,0,4,0.042091,0.058082
512,0,4,0.042099,0.057787
512,0,4,0.042147,0.057862
512,0,4,0.042349,0.058081
512,0,4,0.042056,0.057806
512,0,4,0.042665,0.058377
512,0,4,0.042039,0.057761
512,0,4,0.042106,0.058139
1024,0,4,0.166698,0.229772
1024,0,4,0.166745,0.230159
1024,0,4,0.166377,0.229691
1024,0,4,0.166884,0.229862
1024,0,4,0.166618,0.229588
1024,0,4,0.166413,0.229672
1024,0,4,0.166969,0.229877
1024,0,4,0.166358,0.229397
1024,0,4,0.166407,0.229716
1024,0,4,0.166539,0.229656
2048,0,4,0.663077,0.915404
2048,0,4,0.661827,0.920139
2048,0,4,0.662357,0.914408
2048,0,4,0.663088,0.914932
2048,0,4,0.662362,0.914329
2048,0,4,0.661698,0.913457
2048,0,4,0.661675,0.914227
2048,0,4,0.662048,0.914106
2048,0,4,0.662535,0.915328
2048,0,4,0.663251,0.915743
4096,0,4,2.640026,3.64254
4096,0,4,2.644598,3.647975
4096,0,4,2.641733,3.646014
4096,0,4,2.642177,3.64302
4096,0,4,2.643363,3.648601
4096,0,4,2.644828,3.64943
4096,0,4,2.643573,3.644458
4096,0,4,2.641859,3.648386
4096,0,4,2.640556,3.643264
4096,0,4,2.644399,3.645525
8192,0,4,10.54058,14.532364
8192,0,4,10.552567,14.570004
8192,0,4,10.551884,14.567786
8192,0,4,10.551224,14.554777
8192,0,4,10.554005,14.552686
8192,0,4,10.540302,14.558224
8192,0,4,10.549274,14.562013
8192,0,4,10.543194,14.553515
8192,0,4,10.54376,14.545953
8192,0,4,10.54192,14.545774
16,0,8,0.002764,0.002799
16,0,8,0.026318,0.026365
16,0,8,0.031906,0.031947
16,0,8,0.030956,0.030997
16,0,8,0.016186,0.016222
16,0,8,0.008105,0.008139
16,0,8,0.001461,0.001496
16,0,8,0.006201,0.006234
16,0,8,0.010273,0.010304
16,0,8,0.002225,0.002263
32,0,8,0.002302,0.002383
32,0,8,0.002113,0.002191
32,0,8,0.004544,0.004621
32,0,8,0.00618,0.006268
32,0,8,0.001378,0.001459
32,0,8,0.007684,0.007762
32,0,8,0.000791,0.000869
32,0,8,0.001921,0.002001
32,0,8,0.004096,0.004173
32,0,8,0.002248,0.002325
64,0,8,0.002572,0.002831
64,0,8,0.001909,0.002179
64,0,8,0.002149,0.002412
64,0,8,0.002198,0.002462
64,0,8,0.006127,0.006384
64,0,8,0.002144,0.002407
64,0,8,0.002089,0.002353
64,0,8,0.00605,0.00631
64,0,8,0.002102,0.002361
64,0,8,0.00219,0.002446
128,0,8,0.003385,0.004381
128,0,8,0.00635,0.007333
128,0,8,0.00289,0.003895
128,0,8,0.006782,0.007772
128,0,8,0.006086,0.007106
128,0,8,0.004131,0.005146
128,0,8,0.003088,0.00409
128,0,8,0.005457,0.006446
128,0,8,0.004864,0.005862
128,0,8,0.008685,0.009675
256,0,8,0.013654,0.017594
256,0,8,0.009721,0.013619
256,0,8,0.01462,0.018509
256,0,8,0.021509,0.025483
256,0,8,0.012639,0.01658
256,0,8,0.014452,0.018349
256,0,8,0.010789,0.014669
256,0,8,0.022893,0.026795
256,0,8,0.016584,0.020519
256,0,8,0.011683,0.01562
512,0,8,0.042844,0.058545
512,0,8,0.046032,0.061769
512,0,8,0.045387,0.064731
512,0,8,0.055071,0.070767
512,0,8,0.044319,0.060064
512,0,8,0.055609,0.071332
512,0,8,0.053395,0.069104
512,0,8,0.045888,0.06158
512,0,8,0.053394,0.069089
512,0,8,0.050322,0.06603
1024,0,8,0.144494,0.207561
1024,0,8,0.145191,0.208241
1024,0,8,0.152587,0.215818
1024,0,8,0.143525,0.20652
1024,0,8,0.152163,0.215462
1024,0,8,0.146866,0.209772
1024,0,8,0.146168,0.209061
1024,0,8,0.146062,0.209276
1024,0,8,0.146737,0.209732
1024,0,8,0.145663,0.208543
2048,0,8,0.54793,0.800204
2048,0,8,0.544126,0.79684
2048,0,8,0.547421,0.799792
2048,0,8,0.555942,0.808642
2048,0,8,0.548092,0.801463
2048,0,8,0.554658,0.807235
2048,0,8,0.543772,0.797038
2048,0,8,0.546629,0.798944
2048,0,8,0.54286,0.795353
2048,0,8,0.543573,0.795422
4096,0,8,2.166562,3.167945
4096,0,8,2.129712,3.134398
4096,0,8,2.127046,3.133278
4096,0,8,2.131398,3.13761
4096,0,8,2.152261,3.155252
4096,0,8,2.133892,3.13667
4096,0,8,2.146509,3.150588
4096,0,8,2.133296,3.135087
4096,0,8,2.127844,3.131244
4096,0,8,2.132736,3.133506
8192,0,8,8.466664,12.476643
8192,0,8,8.463744,12.452571
8192,0,8,8.483525,12.477083
8192,0,8,8.598525,12.594595
8192,0,8,8.48717,12.482774
8192,0,8,8.451029,12.455617
8192,0,8,8.463102,12.468084
8192,0,8,8.475959,12.498496
8192,0,8,8.46409,12.458478
