size,f,threads,duration,io_alocation
128,1,8,0.011096,0.012112
128,1,8,0.008585,0.009563
128,1,8,0.008837,0.009839
128,1,8,0.02028,0.021278
128,1,8,0.011755,0.012746
128,1,8,0.009575,0.01056
128,1,8,0.008531,0.009541
128,1,8,0.008737,0.009718
128,1,8,0.008254,0.00924
128,1,8,0.008798,0.009799
256,1,8,0.035842,0.039796
256,1,8,0.030935,0.034942
256,1,8,0.034437,0.038352
256,1,8,0.042555,0.046464
256,1,8,0.030307,0.034232
256,1,8,0.033544,0.037451
256,1,8,0.031656,0.035648
256,1,8,0.030374,0.0343
256,1,8,0.034635,0.038532
256,1,8,0.030718,0.034639
512,1,8,0.122414,0.138142
512,1,8,0.12166,0.137359
512,1,8,0.123295,0.139001
512,1,8,0.124882,0.140581
512,1,8,0.136097,0.151796
512,1,8,0.1316,0.147323
512,1,8,0.12242,0.138143
512,1,8,0.122402,0.138131
512,1,8,0.124988,0.140701
512,1,8,0.120902,0.13663
1024,1,8,0.484008,0.547166
1024,1,8,0.484799,0.547861
1024,1,8,0.48578,0.548854
1024,1,8,0.617126,0.681622
1024,1,8,0.560047,0.623364
1024,1,8,0.481771,0.544694
1024,1,8,0.482447,0.54542
1024,1,8,0.48445,0.547462
1024,1,8,0.484039,0.547151
1024,1,8,0.488443,0.551755
2048,1,8,1.901693,2.154476
2048,1,8,1.899404,2.154002
2048,1,8,1.899148,2.151945
2048,1,8,1.902879,2.155267
2048,1,8,1.903254,2.155096
2048,1,8,1.934476,2.187452
2048,1,8,1.911539,2.163917
2048,1,8,1.905104,2.157665
2048,1,8,1.901093,2.153284
2048,1,8,1.912028,2.166195
4096,1,8,7.707427,8.712382
4096,1,8,7.639834,8.64212
4096,1,8,7.522423,8.527307
4096,1,8,7.626235,8.630923
4096,1,8,7.619708,8.623386
4096,1,8,7.652921,8.657389
4096,1,8,7.684917,8.690913
4096,1,8,7.665798,8.683433
4096,1,8,7.664905,8.668086
4096,1,8,7.583232,8.585107
8192,1,8,30.618379,34.612429
8192,1,8,30.494804,34.493713
8192,1,8,30.305527,34.306054
8192,1,8,30.46335,34.45709
8192,1,8,30.282348,34.274859
8192,1,8,30.181521,34.229913
8192,1,8,30.204079,34.204464
8192,1,8,30.207712,34.228081
8192,1,8,30.213873,34.210379
8192,1,8,30.18806,34.191785
16,1,16,0.000699,0.000737
16,1,16,0.003371,0.003451
16,1,16,0.001637,0.001727
16,1,16,0.001485,0.001572
16,1,16,0.00112,0.001194
16,1,16,0.001265,0.001342
16,1,16,0.001358,0.001436
16,1,16,0.001286,0.001366
16,1,16,0.001246,0.001312
16,1,16,0.001147,0.001216
32,1,16,0.002046,0.002213
32,1,16,0.001889,0.002064
32,1,16,0.002049,0.002207
32,1,16,0.001951,0.002146
32,1,16,0.002033,0.00219
32,1,16,0.002109,0.002268
32,1,16,0.002057,0.002241
32,1,16,0.002067,0.002224
32,1,16,0.001965,0.002123
32,1,16,0.002139,0.002364
64,1,16,0.005648,0.006177
64,1,16,0.003389,0.003737
64,1,16,0.003053,0.003325
64,1,16,0.003428,0.003695
64,1,16,0.002828,0.003098
64,1,16,0.002937,0.003199
64,1,16,0.003507,0.003815
64,1,16,0.003188,0.003444
64,1,16,0.003495,0.00376
64,1,16,0.0023,0.002569
128,1,16,0.009738,0.010728
128,1,16,0.008467,0.009464
128,1,16,0.009041,0.01003
128,1,16,0.007914,0.008905
128,1,16,0.009142,0.010131
128,1,16,0.008741,0.009719
128,1,16,0.008987,0.009973
128,1,16,0.009962,0.01095
128,1,16,0.009343,0.010361
128,1,16,0.008836,0.009824
256,1,16,0.029681,0.033674
256,1,16,0.031237,0.035157
256,1,16,0.029442,0.033326
256,1,16,0.03494,0.038837
256,1,16,0.033114,0.037046
256,1,16,0.032787,0.036693
256,1,16,0.032615,0.036575
256,1,16,0.033288,0.037216
256,1,16,0.032714,0.036592
256,1,16,0.033945,0.037905
512,1,16,0.12317,0.138939
512,1,16,0.120732,0.136474
512,1,16,0.126885,0.142596
512,1,16,0.11843,0.134149
512,1,16,0.119462,0.135217
512,1,16,0.120026,0.13574
512,1,16,0.123029,0.13874
512,1,16,0.12528,0.140999
512,1,16,0.121399,0.137106
512,1,16,0.120199,0.135945
1024,1,16,0.476661,0.540775
1024,1,16,0.470287,0.534226
1024,1,16,0.455618,0.518559
1024,1,16,0.47102,0.534125
1024,1,16,0.460469,0.52333
1024,1,16,0.479235,0.54249
1024,1,16,0.46983,0.535277
1024,1,16,0.459742,0.522779
1024,1,16,0.473638,0.536564
1024,1,16,0.466368,0.529176
2048,1,16,1.835892,2.087937
2048,1,16,1.823486,2.076384
2048,1,16,1.807057,2.059214
2048,1,16,1.808557,2.067485
2048,1,16,1.812141,2.07015
2048,1,16,1.841117,2.093679
2048,1,16,1.780802,2.034351
2048,1,16,1.851518,2.107152
2048,1,16,1.840483,2.093197
2048,1,16,1.805531,2.057298
4096,1,16,7.303271,8.304144
4096,1,16,7.294979,8.29666
4096,1,16,7.23874,8.241334
4096,1,16,7.336407,8.339529
4096,1,16,7.173955,8.180628
4096,1,16,7.257388,8.258773
4096,1,16,7.239675,8.240801
4096,1,16,7.533232,8.537603
4096,1,16,7.317186,8.319923
4096,1,16,7.286508,8.291062
8192,1,16,28.772181,32.773643
8192,1,16,28.761758,32.765134
8192,1,16,28.941465,32.942582
8192,1,16,28.79572,32.798571
8192,1,16,28.500259,32.573403
8192,1,16,28.828508,32.847886
8192,1,16,28.864881,32.858167
8192,1,16,28.931101,32.935528
8192,1,16,28.629903,32.648279
8192,1,16,28.755462,32.751629
16,1,32,0.000986,0.001025
16,1,32,0.001995,0.00207
16,1,32,0.00181,0.001889
16,1,32,0.001859,0.001946
16,1,32,0.00187,0.001949
16,1,32,0.001899,0.001968
16,1,32,0.001677,0.001752
16,1,32,0.001932,0.002007
16,1,32,0.001817,0.001895
16,1,32,0.001902,0.00197
32,1,32,0.002681,0.00284
32,1,32,0.00295,0.003116
32,1,32,0.002718,0.002905
32,1,32,0.00165,0.001756
32,1,32,0.00175,0.001834
32,1,32,0.001551,0.001631
32,1,32,0.001471,0.001552
32,1,32,0.00148,0.001561
32,1,32,0.001662,0.001746
32,1,32,0.001499,0.00158
64,1,32,0.003104,0.003367
64,1,32,0.003205,0.003508
64,1,32,0.003188,0.003451
64,1,32,0.003975,0.004239
64,1,32,0.003475,0.00374
64,1,32,0.003456,0.003722
64,1,32,0.002929,0.003193
64,1,32,0.002855,0.003178
64,1,32,0.003679,0.004007
64,1,32,0.003593,0.003857
128,1,32,0.009154,0.010159
128,1,32,0.008385,0.009401
128,1,32,0.009017,0.010035
128,1,32,0.00857,0.009581
128,1,32,0.00929,0.010279
128,1,32,0.009203,0.010189
128,1,32,0.008121,0.009117
128,1,32,0.009241,0.010233
128,1,32,0.009268,0.010259
128,1,32,0.008661,0.00967
256,1,32,0.033301,0.037236
256,1,32,0.031963,0.037032
256,1,32,0.030512,0.034444
256,1,32,0.03341,0.03734
256,1,32,0.030182,0.034175
256,1,32,0.031068,0.034981
256,1,32,0.033081,0.037115
256,1,32,0.030573,0.034503
256,1,32,0.031414,0.035311
256,1,32,0.033388,0.037351
512,1,32,0.120379,0.136123
512,1,32,0.118198,0.133917
512,1,32,0.117302,0.133015
512,1,32,0.120555,0.136249
512,1,32,0.121117,0.137115
512,1,32,0.120316,0.13602
512,1,32,0.122759,0.13849
512,1,32,0.118568,0.13429
512,1,32,0.12344,0.139161
512,1,32,0.116494,0.132232
1024,1,32,0.457312,0.520398
1024,1,32,0.455552,0.518672
1024,1,32,0.462524,0.525483
1024,1,32,0.457641,0.521017
1024,1,32,0.457245,0.52182
1024,1,32,0.450447,0.513788
1024,1,32,0.458824,0.531012
1024,1,32,0.453422,0.516404
1024,1,32,0.451303,0.514215
1024,1,32,0.45661,0.519491
2048,1,32,1.809146,2.061688
2048,1,32,1.792277,2.044208
2048,1,32,1.795948,2.04855
2048,1,32,1.797189,2.049664
2048,1,32,1.806549,2.059768
2048,1,32,1.799196,2.056141
2048,1,32,1.808198,2.060566
2048,1,32,1.808694,2.061273
2048,1,32,1.790736,2.047597
2048,1,32,1.790081,2.042285
4096,1,32,7.167412,8.170083
4096,1,32,7.167954,8.174019
4096,1,32,7.20905,8.210707
4096,1,32,7.202058,8.204614
4096,1,32,7.179779,8.182122
4096,1,32,7.295314,8.299811
4096,1,32,7.415655,8.437364
4096,1,32,7.289196,8.299101
4096,1,32,7.273157,8.32379
4096,1,32,7.182333,8.184994
8192,1,32,28.4497,32.447381
8192,1,32,28.565816,32.561735
8192,1,32,28.468579,32.472939
8192,1,32,28.449052,32.445637
8192,1,32,28.436507,32.443928
8192,1,32,28.447486,32.44928
8192,1,32,28.566564,32.566477
8192,1,32,28.441022,32.442395
8192,1,32,28.428322,32.435282
8192,1,32,28.515362,32.526707
