size,f,threads,duration,io_alocation
2048,0,2,0.655007,0.919401
2048,0,2,0.652658,0.942722
2048,0,2,0.702355,0.99516
2048,0,2,0.646911,0.906631
2048,0,2,0.659339,0.915207
2048,0,2,0.696684,0.958281
2048,0,2,0.66595,0.952528
2048,0,2,0.6427,0.90857
2048,0,2,0.636962,0.885833
2048,0,2,0.642417,0.904652
4096,0,2,2.566167,3.541967
4096,0,2,2.51748,3.49546
4096,0,2,2.528292,3.487525
4096,0,2,2.55313,3.517077
4096,0,2,2.542167,3.505109
4096,0,2,2.640903,3.666462
4096,0,2,2.566213,3.63575
4096,0,2,2.500695,3.448213
4096,0,2,2.499205,3.448124
4096,0,2,2.51587,3.457355
8192,0,2,10.476272,14.340583
8192,0,2,10.722187,15.271007
8192,0,2,10.528064,14.738915
8192,0,2,10.595074,15.016684
8192,0,2,10.619067,15.031533
8192,0,2,10.588406,14.89171
8192,0,2,10.567165,14.92762
8192,0,2,10.566174,14.986132
8192,0,2,10.568144,14.825386
8192,0,2,10.604268,14.792737
16,0,4,0.000184,0.000275
16,0,4,0.000169,0.000257
16,0,4,0.000208,0.000296
16,0,4,0.000225,0.00031
16,0,4,0.000218,0.000306
16,0,4,0.000165,0.00025
16,0,4,0.000213,0.000299
16,0,4,0.000202,0.000288
16,0,4,0.000209,0.000291
16,0,4,0.000238,0.000319
32,0,4,0.000278,0.000426
32,0,4,0.000366,0.000498
32,0,4,0.000281,0.000415
32,0,4,0.002793,0.002923
32,0,4,0.000863,0.001017
32,0,4,0.000331,0.000467
32,0,4,0.000292,0.000425
32,0,4,0.000299,0.000429
32,0,4,0.000282,0.000412
32,0,4,0.000276,0.00044
64,0,4,0.002238,0.00255
64,0,4,0.000574,0.000876
64,0,4,0.000589,0.000889
64,0,4,0.000584,0.000884
64,0,4,0.000585,0.000887
64,0,4,0.001262,0.001583
64,0,4,0.002333,0.002635
64,0,4,0.000611,0.000913
64,0,4,0.000568,0.000869
64,0,4,0.000618,0.000927
128,0,4,0.001724,0.002707
128,0,4,0.001917,0.002975
128,0,4,0.001744,0.002839
128,0,4,0.001704,0.002817
128,0,4,0.001805,0.002825
128,0,4,0.001624,0.00282
128,0,4,0.001703,0.002688
128,0,4,0.001955,0.003005
128,0,4,0.00185,0.003006
128,0,4,0.001786,0.002898
256,0,4,0.006142,0.009929
256,0,4,0.006474,0.010468
256,0,4,0.006234,0.010251
256,0,4,0.005702,0.009935
256,0,4,0.005636,0.009663
256,0,4,0.007229,0.011274
256,0,4,0.006068,0.01014
256,0,4,0.005803,0.010384
256,0,4,0.006391,0.011091
256,0,4,0.006302,0.010158
512,0,4,0.024393,0.039867
512,0,4,0.045255,0.079003
512,0,4,0.045411,0.078564
512,0,4,0.024132,0.041336
512,0,4,0.02426,0.041224
512,0,4,0.022011,0.037179
512,0,4,0.021556,0.037024
512,0,4,0.024775,0.039898
512,0,4,0.025016,0.040343
512,0,4,0.024805,0.041746
1024,0,4,0.101708,0.164574
1024,0,4,0.112404,0.182295
1024,0,4,0.097435,0.163702
1024,0,4,0.096043,0.15927
1024,0,4,0.098137,0.166804
1024,0,4,0.100415,0.169657
1024,0,4,0.100899,0.173748
1024,0,4,0.098783,0.162604
1024,0,4,0.088256,0.158058
1024,0,4,0.102096,0.172294
2048,0,4,0.348402,0.626039
2048,0,4,0.362209,0.663121
2048,0,4,0.39496,0.695577
2048,0,4,0.361815,0.620119
2048,0,4,0.389043,0.694086
2048,0,4,0.356139,0.655388
2048,0,4,0.391807,0.687066
2048,0,4,0.346262,0.623395
2048,0,4,0.34068,0.614796
2048,0,4,0.392603,0.655756
4096,0,4,1.368501,2.473316
4096,0,4,1.380764,2.411484
4096,0,4,1.383452,2.449461
4096,0,4,1.38884,2.401578
4096,0,4,1.368703,2.467261
4096,0,4,1.508619,2.595678
4096,0,4,1.517098,2.658905
4096,0,4,1.544447,2.594005
4096,0,4,1.380512,2.436249
4096,0,4,1.370726,2.428434
8192,0,4,5.508367,9.859739
8192,0,4,5.394316,9.798457
8192,0,4,5.546873,9.727964
8192,0,4,5.658917,10.048003
8192,0,4,5.487703,9.717867
8192,0,4,5.527607,9.859247
8192,0,4,5.493742,9.737147
8192,0,4,5.600363,9.830929
8192,0,4,5.481325,9.827764
